date,1000SATS,AAVE,ADA,ADADOWN,ADX,AION,ALGO,ANC,APE,APT,ARB,ATOM,AVAX,BAND,BCC,BNB,BNBDOWN,BNBUP,BOME,BONK,BTC,BTCDOWN,BTT,CELR,CFX,CHZ,DASH,DATA,DOGE,DOT,DOTDOWN,DYDX,ENA,EOS,ETC,ETH,ETHDOWN,EUR,FDUSD,FET,FIL,FLOKI,FTM,GALA,GLM,GMT,HBAR,HOLO,ICX,INJ,IOST,IOTA,JASMY,LDO,LINK,LQTY,LRC,LTC,LUNA,MAGIC,MANA,MASK,MATIC,NEAR,NEIRO,NEO,NOT,OM,OMG,ONT,OPTIM,ORDI,PAX,PENGU,PEOPLE,PEPE,PNUT,QTUM,RLC,RONIN,RUNE,SAND,SEI,SHIB,SLP,SOL,SOMI,SUI,SUSHI,SXP,SXPUP,TAO,TIA,TRB,TRUMP,TRX,UNI,USD1,VANA,VET,VOXEL,WAVES,WIF,WIN,WLD,WLFI,XLM,XMR,XRP,XTZ,XVS,YFI,ZEC,ZIL,ZKP
2018-02-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,9644.496319068674,,,,,,,,,,,,,,,5529.538056965519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,11591.080883974002,,,,,,,,,,,,,,,6241.52598226129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,14612.905460987819,,,,,,,,,,,,,,,7328.700340649465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-01 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,16861.28039720694,,,,,,,,,,,,,,,8419.808740809229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-01 00:00:00+00:00,,,,,,,,,,,,,,,4977.334433459723,5649.561643114703,,,,,19643.38138936815,,,,,,,,,,,,,,,10484.029546255773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5811.757090261531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-01 00:00:00+00:00,,,,,,,,,,,,,,,5770.404888139191,6790.847040897135,,,,,20453.44599527947,,,,,,,,,,,,,,,11502.378587246558,,,,,,,,,,,,,,,,,,,,,,5191.24864985189,,,,,,,,6030.307395260373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-01 00:00:00+00:00,,,,,,,,,,,,,,,6309.312447591389,6857.769246846468,,,,,21184.841932865962,,,,,,,,,,,,,,,11491.18758196041,,,,,,,,,,,,,,,,,,,,,,5515.769364635649,,,,,,,,6377.392863145595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-01 00:00:00+00:00,,,,,,,,,,,,,,,6475.67039411385,6774.08207359315,,,,,20622.378322490968,,,,,,,,,,,,,,,11070.823460000365,,,,,,,,,,,,,,,,,,,,,,4885.939677898765,,,,,,,,5724.456614590616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01 00:00:00+00:00,,,,,,,,,,,,,,,6700.658240481659,6259.205878474982,,,,,20022.8231562235,,,,,,,,,,,,,,,11753.1863341347,,,,,,,,,,,,,,,,,,,,,,4683.048130479022,,,,,,,,5431.043401846014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-01 00:00:00+00:00,,,5351.45534846191,,,,,,,,,,,,6419.162917211967,5673.8535841387375,,,,,18962.580715200653,,,,,,,,,,,,,,,11032.13362573932,,,,,,,,,,,,,,,,,,,,,,4333.618639238394,,,,,,,,4778.557474074733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6260.481140108753,,,,,,
2018-12-01 00:00:00+00:00,,,4941.627997854168,,,,,,,,,,,,,5074.0222715719965,,,,,19341.679868997235,,,,,,,,,,,,,9517.177068199106,,11126.870994502216,,,,,,,,,,,,,,,,3393.14045034585,,,,,,4142.003862333422,,,,,,,,4464.300293744664,,,,,,,,,,,,1627.9255276647582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3955.8931464519337,,7352.4877154707865,,,,,,
